Cell id,Compactness,Eccentricity,Roundness,Convexity,Solidity,Sphericity
388.0,0.2928107835170206,0.2588996763754045,0.2928107835170206,1.0,0.8283415288332588,0.18107149208503706
389.0,0.7286198495157193,0.923913043478261,0.7286198495157193,1.0,0.9664053751399776,0.700948985139993
390.0,0.36785485408104973,0.2769535113748764,0.36785485408104973,1.0,0.887127947429455,0.23842929999268525
391.0,0.6148662092341615,0.5922551252847381,0.6148662092341615,1.0,0.9272540983606558,0.4823819106188661
392.0,0.5076626063872477,0.5226960110041265,0.5076626063872477,1.0,0.930373831775701,0.3949218944959796
393.0,0.5941142083356792,0.8423913043478262,0.5941142083356792,1.0,0.8867924528301887,0.34921514788478913
394.0,0.6823539243597031,0.7547169811320754,0.6823539243597031,1.0,0.9219015280135824,0.49526055654364853
395.0,0.6460142300784566,0.5845511482254697,0.6460142300784566,1.0,0.9655797101449275,0.4927809374119091
396.0,0.600772727248673,0.7311320754716981,0.600772727248673,1.0,0.9395711500974658,0.539458640676002
397.0,0.6227707043560099,0.6457925636007827,0.6227707043560099,1.0,0.9670608108108109,0.4338609156373123
398.0,0.5892892243042406,0.7619047619047619,0.6009005556174248,0.9902912621359223,0.9498806682577565,0.5079469638100467
399.0,0.6406723015551201,0.8686868686868687,0.6567892141411161,0.9876543209876543,0.9369747899159664,0.5209044666871596
400.0,0.696239443317891,0.7479224376731302,0.696239443317891,1.0,0.967966573816156,0.5632573863241662
401.0,0.674265724105776,0.7887323943661971,0.674265724105776,1.0,0.9626666666666667,0.6279504491291603
402.0,0.653261232315458,0.6194690265486725,0.653261232315458,1.0,0.9546769527483124,0.5065936913756358
403.0,0.6251128239285813,0.8658008658008658,0.6251128239285813,1.0,0.9531568228105907,0.7392913662000464
404.0,0.6655153268525519,0.9010989010989011,0.6655153268525519,1.0,0.9676425269645609,0.5827715174143585
405.0,0.5155845086248555,0.6088560885608856,0.5155845086248555,1.0,0.9046875,0.393671659591608
406.0,0.4291415564803658,0.4881889763779528,0.4291415564803658,1.0,0.880722114764668,0.2226491625240247
407.0,0.5254950138077993,0.49050632911392406,0.5254950138077993,1.0,0.92375,0.344999116294379
408.0,0.6118930821987588,0.6371191135734072,0.6118930821987588,1.0,0.9149797570850202,0.47067872433164165
409.0,0.6061455809454618,0.7910750507099392,0.6061455809454618,1.0,0.9564343163538874,0.6266583837522701
410.0,0.5235591840084616,0.6039325842696629,0.5235591840084616,1.0,0.9160432252701579,0.4395053277665874
411.0,0.6035206666282298,0.9069212410501194,0.6035206666282298,1.0,0.9336065573770492,0.5139227330951468
412.0,0.6048613055711548,0.6329113924050633,0.6048613055711548,1.0,0.9601063829787234,0.5068496342349849
413.0,0.4690397831809561,0.6964285714285714,0.48837961597350704,0.98,0.8280643372157516,0.31125289369269726
414.0,0.6458340823075331,0.84,0.6458340823075331,1.0,0.9534313725490197,0.6718183648678904
415.0,0.3859304865008118,0.5308775731310943,0.44261360206755246,0.9337748344370861,0.8346245530393326,0.3768989741639732
416.0,0.5335634581788893,0.6141732283464567,0.5335634581788893,1.0,0.9374005305039788,0.4061963098242753
417.0,0.5753656579118129,0.7972270363951472,0.5753656579118129,1.0,0.8890539871223377,0.4734320764739993
418.0,0.5689718929312768,0.42338709677419356,0.5689718929312768,1.0,0.9519906323185011,0.31210972585634816
419.0,0.5643231248114998,0.7195571955719556,0.5902656651566566,0.9777777777777777,0.890452876376989,0.3876326448552972
420.0,0.6617407479440778,0.8130081300813008,0.678387663634546,0.9876543209876543,0.9504814305364512,0.6392065829165711
421.0,0.5723981814840603,0.7142857142857143,0.5723981814840603,1.0,0.922998986828774,0.5412947441089744
422.0,0.37742745074377376,0.5066666666666667,0.4574493132489136,0.9083333333333333,0.7820976491862568,0.09802861627917436
423.0,0.4278003349513351,0.5367561260210035,0.4278003349513351,1.0,0.8465250965250966,0.35355339059327373
424.0,0.5727062109569855,0.625,0.5727062109569855,1.0,0.9148533585619678,0.47500712516031646
425.0,0.6387888282976202,0.8096280087527352,0.6387888282976202,1.0,0.9441964285714286,0.643726309578718
426.0,0.5257004177425688,0.9111617312072893,0.5257004177425688,1.0,0.9110776186887717,0.6125638918316889
427.0,0.5239866265431865,0.5333333333333333,0.5239866265431865,1.0,0.9414634146341463,0.3715791517158191
428.0,0.510594861522081,0.6415929203539823,0.510594861522081,1.0,0.8962739174219537,0.4026325031647791
429.0,0.47918196074957736,0.5423728813559322,0.47918196074957736,1.0,0.8572377158034529,0.28718326344709527
430.0,0.7052554936630149,0.851063829787234,0.7052554936630149,1.0,0.9653304442036836,0.663663648395968
431.0,0.5878800370454533,0.7297830374753451,0.5878800370454533,1.0,0.9561527581329562,0.610170215847752
432.0,0.5675926121155113,0.7455012853470437,0.5675926121155113,1.0,0.9269729093050648,0.49690399499995325
433.0,0.5506874395259463,0.5608755129958961,0.560838146474535,0.990909090909091,0.9217731421121251,0.4338609156373123
434.0,0.6361673486559213,0.8986175115207373,0.6361673486559213,1.0,0.9411764705882353,0.6777949104220682
435.0,0.6113401354424124,0.6387665198237885,0.6113401354424124,1.0,0.9727954971857411,0.5073234167474707
436.0,0.7184884031725112,0.8093994778067886,0.7184884031725112,1.0,0.9714611872146118,0.65
437.0,0.49853608910772285,0.6050420168067226,0.49853608910772285,1.0,0.9466743119266054,0.48800261446444926
438.0,0.6155475064223405,0.7843137254901961,0.6155475064223405,1.0,0.9521472392638037,0.6827934508705573
439.0,0.5920478121226549,0.6320541760722348,0.5920478121226549,1.0,0.916988416988417,0.37174692648527385
440.0,0.5859904480518399,0.6060606060606061,0.5859904480518399,1.0,0.9229340761374187,0.41182520563948005
441.0,0.5803967841033538,0.8665105386416861,0.5803967841033538,1.0,0.9336032388663967,0.6324555320336759
442.0,0.5089374999241317,0.7987220447284344,0.5089374999241317,1.0,0.9064486830154405,0.5524741224586988
443.0,0.3979884979011967,0.6823821339950372,0.4615724591043465,0.9285714285714286,0.8017436228608331,0.3757425539788384
444.0,0.500455709716854,0.6075533661740559,0.500455709716854,1.0,0.8989841986455982,0.4374194098027683
445.0,0.6446771196833966,0.673076923076923,0.6446771196833966,1.0,0.9611973392461197,0.48564293117863216
446.0,0.5462042892500334,0.5473965287049399,0.5462042892500334,1.0,0.9608397254743641,0.46199130858625165
447.0,0.5473545642027755,0.5232558139534883,0.5473545642027755,1.0,0.934841628959276,0.3752115997105226
448.0,0.46903052225023123,0.4735376044568245,0.46903052225023123,1.0,0.9294184076792772,0.3146583877637763
449.0,0.6427833341710625,0.9090909090909091,0.6553251524549167,0.9903846153846154,0.9401019541206457,0.6951030979874016
450.0,0.6552775264996289,0.8731808731808731,0.6552775264996289,1.0,0.9604843849585724,0.7563935136825168
451.0,0.48729983719024794,0.6415620641562064,0.48729983719024794,1.0,0.8537593984962406,0.3046846968673016
452.0,0.5820444772145774,0.7780979827089336,0.5820444772145774,1.0,0.9453924914675768,0.5139016982746936
453.0,0.4900347515214848,0.5242718446601942,0.4900347515214848,1.0,0.8927563499529633,0.3620512133401586
454.0,0.5125761372156419,0.5851979345955249,0.5182243164839582,0.994535519125683,0.8904823989569752,0.3363363969981562
455.0,0.6898937467283186,0.7278481012658228,0.6898937467283186,1.0,0.9547826086956521,0.5700085501923798
456.0,0.5400078540358524,0.6845637583892618,0.5400078540358524,1.0,0.8974065598779558,0.465657314657332
457.0,0.5606939355716505,0.5298013245033113,0.5606939355716505,1.0,0.9414925373134329,0.4437778447716876
458.0,0.6104190254601058,0.6866952789699571,0.6104190254601058,1.0,0.9415929203539823,0.47176368619230974
459.0,0.7035185194767267,0.9302325581395349,0.7035185194767267,1.0,0.9924012158054711,0.7666518779999278
460.0,0.6162229086385806,0.689655172413793,0.6162229086385806,1.0,0.9629629629629629,0.5803340113821001
461.0,0.5686923844355402,0.6290672451193058,0.5686923844355402,1.0,0.922996878251821,0.4256125302173371
462.0,0.4796040855776134,0.6666666666666666,0.4870686284635338,0.9923076923076923,0.8814485821660403,0.4550434654186556
463.0,0.40632995891471285,0.39136302294197034,0.40632995891471285,1.0,0.9072463768115943,0.24857728847995222
464.0,0.6761334961947117,0.8022922636103152,0.6761334961947117,1.0,0.9538866930171278,0.6519202405202649
465.0,0.6873255519430322,0.8222811671087532,0.6873255519430322,1.0,0.9711316397228638,0.6984302957695783
466.0,0.6947852843806849,0.9415584415584415,0.6947852843806849,1.0,0.9737991266375546,0.7235092977779339
467.0,0.47446650603876694,0.58679706601467,0.5182411308256553,0.9568345323741008,0.8554676048079742,0.2404235184171725
468.0,0.4893919240587892,0.7874015748031497,0.4893919240587892,1.0,0.9416058394160584,0.4685212856658182
469.0,0.516422819319052,0.47244094488188976,0.516422819319052,1.0,0.9425235743152223,0.3817399489194657
470.0,0.6268459091615884,0.8441558441558441,0.6268459091615884,1.0,0.9287272727272727,0.6305639709828864
471.0,0.5801236434185698,0.5378151260504201,0.5801236434185698,1.0,0.949535192563081,0.46928106620779364
472.0,0.5450499703432722,0.6239168110918544,0.5450499703432722,1.0,0.9001761597181445,0.4472135954999579
473.0,0.4435742488907024,0.718562874251497,0.5636692273506976,0.8870967741935484,0.8861224489795918,0.2382615347721177
474.0,0.5552177598311048,0.5819295558958653,0.5552177598311048,1.0,0.9360328638497653,0.44240987299843987
475.0,0.6755828357778692,0.8620689655172414,0.6755828357778692,1.0,0.9550561797752809,0.7028634960055147
476.0,0.6140682316313845,0.6971677559912854,0.6140682316313845,1.0,0.9346026490066225,0.5485594144599658
477.0,0.5078501887671458,0.5431309904153354,0.5078501887671458,1.0,0.9069767441860465,0.40430377003132
478.0,0.4517161964124724,0.46258503401360546,0.4517161964124724,1.0,0.9102627664848786,0.34596009201802713
479.0,0.5410416854338163,0.5319148936170213,0.5410416854338163,1.0,0.9271417133706965,0.42362181901379264
480.0,0.6359763962825948,0.8333333333333333,0.6359763962825948,1.0,0.9578059071729957,0.5608387106354028
481.0,0.640853356737038,0.8396946564885497,0.640853356737038,1.0,0.9454990814451929,0.5765533740283273
482.0,0.5855023649128014,0.8785046728971962,0.5855023649128014,1.0,0.9396648044692737,0.6204284864908406
